Id,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,SalePrice
1251,20*,RL,57.0,7677,Pave,DNE,0,Lvl,4,Inside,0,NAmes,Norm,Norm,1Fam,1Story,5,5,1953,1953,Gable,CompShg,VinylSd,VinylSd,DNE,0.0,3,3,CBlock,TA,TA,No,BLQ,570.0,Unf,203.0,773.0,GasA,4,Y,SBrkr,773,0,0,773,0.0,0.0,1,0,2,1,3,4,8,0,DNE,Attchd,1953.0,Unf,1.0,240.0,TA,TA,3,0,0,0,0,0,0,DNE,DNE,DNE,0,4,2008,WD ,110000
197,50*,RM,53.0,6360,Pave,DNE,0,Lvl,4,Corner,0,BrkSide,Feedr,Norm,1Fam,1.5Fin,5,6,1942,1950,Gable,CompShg,MetalSd,MetalSd,Stone,300.0,3,3,CBlock,TA,TA,No,Rec,360.0,LwQ,316.0,835.0,GasA,3,Y,FuseA,955,498,0,1453,0.0,0.0,1,1,3,1,4,7,6,2,Fa,Detchd,1942.0,Unf,1.0,240.0,TA,TA,3,0,0,35,0,148,0,DNE,DNE,DNE,0,3,2010,WD ,132000
1890,20*,RL,70.0,8680,Pave,DNE,0,Lvl,4,Inside,0,NAmes,Norm,Norm,1Fam,1Story,5,7,1960,1960,Hip,CompShg,CemntBd,CmentBd,DNE,0.0,3,3,CBlock,TA,TA,No,Unf,0.0,Unf,894.0,894.0,GasA,3,Y,SBrkr,894,0,0,894,0.0,0.0,1,0,3,1,3,5,8,0,DNE,Detchd,1965.0,Unf,1.0,312.0,TA,TA,3,0,0,0,0,0,0,DNE,DNE,DNE,0,1,2007,WD ,117600
522,20*,FV,85.0,9187,Pave,DNE,0,Lvl,4,Inside,0,Somerst,Norm,Norm,1Fam,1Story,9,5,2009,2009,Gable,CompShg,CemntBd,CmentBd,Stone,162.0,5,3,PConc,Ex,TA,Mn,GLQ,1121.0,Unf,645.0,1766.0,GasA,5,Y,SBrkr,1766,0,0,1766,1.0,0.0,2,1,2,1,5,7,8,1,Gd,Attchd,2009.0,Fin,3.0,478.0,TA,TA,3,195,130,0,0,0,0,DNE,DNE,DNE,0,10,2009,New,370878
1629,80*,RL,0.0,9125,Pave,DNE,1,Lvl,4,Inside,0,Gilbert,Norm,Norm,1Fam,SLvl,7,5,1992,1992,Gable,CompShg,HdBoard,HdBoard,BrkFace,170.0,3,3,PConc,Gd,TA,No,Unf,0.0,Unf,384.0,384.0,GasA,4,Y,SBrkr,812,670,0,1482,0.0,0.0,2,1,3,1,4,7,8,1,TA,Attchd,1992.0,Fin,2.0,392.0,TA,TA,3,100,25,0,0,0,0,DNE,DNE,DNE,0,7,2007,WD ,163900
2129,60*,RL,47.0,10820,Pave,DNE,2,Lvl,4,CulDSac,0,CollgCr,Norm,Norm,1Fam,2Story,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,DNE,0.0,4,3,PConc,Gd,TA,Gd,GLQ,342.0,Unf,646.0,988.0,GasA,5,Y,SBrkr,988,885,0,1873,0.0,0.0,2,1,3,1,4,7,8,1,TA,Attchd,1999.0,RFn,2.0,597.0,TA,TA,3,202,123,0,0,0,0,DNE,DNE,DNE,0,3,2007,WD ,235500
1910,70*,RL,79.0,9480,Pave,DNE,0,Lvl,4,Inside,0,NAmes,Artery,Norm,1Fam,2Story,5,7,1942,1995,Gable,CompShg,MetalSd,MetalSd,Stone,224.0,3,3,CBlock,TA,TA,No,LwQ,386.0,Unf,342.0,728.0,GasA,5,Y,SBrkr,888,756,0,1644,0.0,0.0,1,1,3,1,4,7,8,2,Gd,Attchd,1942.0,Unf,1.0,312.0,TA,TA,3,168,0,0,0,0,0,DNE,DNE,DNE,0,6,2007,WD ,146500
648,30*,RL,80.0,8480,Pave,DNE,0,Lvl,4,Corner,0,NAmes,Norm,Norm,1Fam,1Story,5,6,1945,1950,Gable,CompShg,MetalSd,MetalSd,DNE,0.0,3,4,CBlock,TA,TA,No,BLQ,700.0,Unf,93.0,793.0,GasA,3,Y,SBrkr,793,0,0,793,1.0,0.0,1,0,2,1,2,4,8,0,DNE,Detchd,1945.0,Unf,1.0,240.0,TA,TA,3,0,0,0,0,0,0,DNE,DNE,DNE,0,8,2009,WD ,113000
1169,120*,FV,0.0,4538,Pave,DNE,1,Lvl,4,Inside,0,Somerst,Norm,Norm,TwnhsE,1Story,9,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,179.0,4,3,PConc,Ex,TA,Av,GLQ,1004.0,Unf,306.0,1310.0,GasA,5,Y,SBrkr,1310,0,0,1310,1.0,0.0,1,1,1,1,4,5,8,1,TA,Attchd,2001.0,RFn,2.0,545.0,TA,TA,3,277,45,0,0,0,0,DNE,DNE,DNE,0,7,2008,WD ,285000
2872,20*,RL,0.0,16381,Pave,DNE,1,Lvl,4,Inside,0,Crawfor,Norm,Norm,1Fam,1Story,6,5,1969,1969,Gable,CompShg,Plywood,Plywood,BrkFace,312.0,4,4,CBlock,TA,TA,Av,Rec,1110.0,Unf,734.0,1844.0,GasA,4,Y,SBrkr,1844,0,0,1844,1.0,0.0,2,0,3,1,4,7,8,1,TA,Attchd,1969.0,RFn,2.0,540.0,TA,TA,3,0,73,216,0,0,0,DNE,DNE,DNE,0,12,2006,WD ,223000
2887,90*,RL,65.0,8385,Pave,DNE,0,Lvl,4,Inside,0,Mitchel,Norm,Norm,Duplex,1Story,6,5,1978,1978,Gable,CompShg,Plywood,Plywood,DNE,0.0,3,3,CBlock,TA,TA,Mn,Unf,0.0,Unf,1664.0,1664.0,GasA,3,Y,SBrkr,1664,0,0,1664,0.0,0.0,2,0,4,2,3,10,8,0,DNE,2Types,1978.0,Unf,2.0,616.0,TA,TA,3,0,0,0,0,0,0,DNE,DNE,DNE,0,10,2006,WD ,145000
870,20*,RL,90.0,15750,Pave,DNE,0,Lvl,4,FR3,0,CollgCr,Feedr,Norm,1Fam,1Story,8,5,1999,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,260.0,4,3,PConc,Gd,TA,Gd,GLQ,1246.0,Unf,216.0,1462.0,GasA,5,Y,SBrkr,1513,0,0,1513,1.0,0.0,2,0,2,1,4,5,8,1,TA,Attchd,1999.0,Fin,2.0,521.0,TA,TA,3,135,34,0,0,0,0,DNE,DNE,DNE,0,6,2009,WD ,220000
1961,20*,RL,60.0,7200,Pave,DNE,0,Lvl,4,Inside,0,NAmes,Norm,Norm,1Fam,1Story,5,3,1950,1950,Gable,CompShg,WdShing,Wd Shng,DNE,0.0,3,3,CBlock,TA,TA,No,LwQ,432.0,Unf,432.0,864.0,GasA,2,Y,FuseA,1238,0,0,1238,0.0,0.0,1,1,3,1,3,6,6,1,TA,Attchd,1950.0,Unf,1.0,357.0,TA,TA,3,0,171,0,0,0,0,DNE,DNE,DNE,0,11,2007,WD ,102000
1443,60*,RL,75.0,12192,Pave,DNE,1,Lvl,4,Inside,0,CollgCr,Norm,Norm,1Fam,2Story,7,5,2000,2001,Gable,CompShg,VinylSd,VinylSd,DNE,0.0,4,3,PConc,Gd,TA,No,GLQ,663.0,Unf,265.0,928.0,GasA,5,Y,SBrkr,928,895,0,1823,1.0,0.0,2,1,3,1,4,6,8,0,DNE,Attchd,2000.0,RFn,2.0,626.0,TA,TA,3,192,36,0,0,0,0,DNE,DNE,Shed,4500,5,2008,WD ,235000
1846,160*,FV,24.0,2117,Pave,DNE,0,Lvl,4,Inside,0,Somerst,Norm,Norm,Twnhs,2Story,6,5,2000,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,216.0,4,3,PConc,Gd,TA,No,GLQ,417.0,Unf,339.0,756.0,GasA,5,Y,SBrkr,769,804,0,1573,0.0,0.0,2,1,3,1,4,4,8,0,DNE,Detchd,2000.0,Unf,2.0,440.0,TA,TA,3,0,32,0,0,0,0,DNE,DNE,DNE,0,9,2007,WD ,177000
1872,20*,RL,88.0,10738,Pave,DNE,1,Lvl,4,Corner,0,NWAmes,Norm,Norm,1Fam,1Story,6,7,1966,1966,Hip,CompShg,HdBoard,HdBoard,DNE,0.0,3,3,CBlock,TA,TA,No,ALQ,792.0,Unf,301.0,1093.0,GasA,4,Y,SBrkr,1093,0,0,1093,1.0,0.0,2,0,3,1,3,6,8,1,Fa,Attchd,1966.0,RFn,2.0,484.0,TA,TA,3,224,0,0,0,0,0,DNE,MnPrv,Shed,400,11,2007,WD ,158500
2202,70*,RL,63.0,4000,Pave,DNE,0,Lvl,4,Inside,0,Crawfor,Norm,Norm,1Fam,2Story,7,8,1930,1995,Gable,CompShg,Wd Sdng,Wd Sdng,DNE,0.0,3,3,BrkTil,Gd,TA,No,GLQ,246.0,Unf,285.0,531.0,GasA,3,Y,SBrkr,567,531,0,1098,1.0,0.0,1,0,2,1,3,5,8,1,Gd,Detchd,1930.0,Unf,1.0,216.0,TA,TA,3,0,0,0,0,0,0,DNE,MnPrv,DNE,0,6,2007,WD ,148500
2018,70*,RM,51.0,6120,Pave,DNE,0,Lvl,4,Inside,0,BrkSide,Norm,Norm,1Fam,2Story,5,8,1920,2004,Gable,CompShg,MetalSd,MetalSd,DNE,0.0,3,3,BrkTil,TA,TA,Mn,Unf,0.0,Unf,939.0,939.0,GasA,5,Y,SBrkr,939,574,0,1513,0.0,0.0,1,1,4,1,3,8,8,0,DNE,Detchd,1933.0,Unf,1.0,180.0,Fa,Fa,1,24,0,150,0,0,0,DNE,DNE,DNE,0,5,2007,WD ,137500
2031,50*,RM,0.0,7758,Pave,DNE,0,Lvl,4,Corner,0,IDOTRR,Norm,Norm,1Fam,1.5Fin,7,4,1931,1950,Gable,CompShg,Stucco,Stucco,BrkFace,600.0,3,2,PConc,TA,TA,No,LwQ,224.0,Unf,816.0,1040.0,GasA,5,Y,FuseF,1226,592,0,1818,0.0,0.0,1,1,4,1,3,7,8,2,TA,Detchd,1951.0,Unf,1.0,240.0,TA,TA,3,0,0,0,0,184,0,DNE,DNE,DNE,0,6,2007,WD ,169500
1480,20*,RL,74.0,9627,Pave,DNE,0,Lvl,4,Inside,0,CollgCr,Norm,Norm,1Fam,1Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,DNE,0.0,4,3,PConc,Gd,TA,Av,GLQ,24.0,Unf,1327.0,1351.0,GasA,5,Y,SBrkr,1361,0,0,1361,0.0,0.0,2,0,3,1,4,6,8,0,DNE,Attchd,2007.0,RFn,2.0,610.0,TA,TA,3,0,50,0,0,0,0,DNE,DNE,DNE,0,6,2008,WD ,193000
2693,30*,RM,50.0,9000,Pave,DNE,0,Lvl,4,Inside,0,IDOTRR,Norm,Norm,1Fam,1Story,5,4,1919,1950,Gable,CompShg,Wd Sdng,Wd Sdng,DNE,0.0,3,3,BrkTil,TA,TA,No,Unf,0.0,Unf,610.0,610.0,GasA,5,N,FuseA,819,0,0,819,0.0,0.0,1,0,2,1,4,4,8,0,DNE,DNE,1978.644525168656,DNE,0.0,0.0,DNE,DNE,1,0,0,0,0,0,0,DNE,DNE,DNE,0,9,2006,WD ,72000
525,60*,FV,84.0,10603,Pave,DNE,0,Lvl,4,Inside,0,Somerst,Norm,Norm,1Fam,2Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,Stone,121.0,4,3,PConc,Ex,Gd,No,GLQ,682.0,Unf,218.0,900.0,GasA,5,Y,SBrkr,909,886,0,1795,1.0,0.0,2,1,3,1,4,8,8,1,Gd,Attchd,2006.0,Fin,3.0,782.0,TA,TA,3,168,45,0,0,0,0,DNE,DNE,DNE,0,7,2009,WD ,270000
604,20*,RL,0.0,13495,Pave,DNE,1,Lvl,4,Corner,0,NAmes,Norm,Norm,1Fam,1Story,5,6,1956,1956,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,70.0,3,4,CBlock,TA,TA,No,BLQ,625.0,LwQ,222.0,1048.0,GasA,2,Y,SBrkr,1728,0,0,1728,1.0,0.0,2,0,3,1,3,7,7,1,Gd,Detchd,1956.0,Unf,2.0,576.0,TA,TA,3,0,99,0,0,0,0,DNE,DNE,DNE,0,7,2009,WD ,177625
2701,20*,RL,100.0,21370,Pave,DNE,0,Lvl,4,FR2,0,Sawyer,Norm,Norm,1Fam,1Story,5,5,1950,1950,Gable,CompShg,Wd Sdng,MetalSd,DNE,0.0,3,3,Slab,DNE,DNE,DNE,DNE,0.0,DNE,0.0,0.0,GasA,3,Y,FuseA,1640,0,0,1640,0.0,0.0,1,0,3,1,3,7,7,1,Gd,Attchd,1950.0,RFn,2.0,394.0,TA,TA,3,0,0,225,0,0,0,DNE,DNE,Shed,600,6,2006,WD ,131000
1661,80*,RL,64.0,8991,Pave,DNE,1,Lvl,4,CulDSac,0,NWAmes,PosN,Norm,1Fam,SLvl,7,6,1976,1976,Gable,CompShg,Plywood,Plywood,Stone,130.0,3,3,CBlock,Gd,TA,Gd,GLQ,624.0,Rec,0.0,1228.0,GasA,3,Y,SBrkr,1324,0,0,1324,0.0,1.0,2,0,3,1,4,5,8,1,Fa,Attchd,1976.0,Fin,2.0,585.0,TA,TA,3,407,36,0,0,0,0,DNE,DNE,DNE,0,2,2007,WD ,174000
283,50*,RL,52.0,8741,Pave,DNE,0,Lvl,4,Inside,0,Edwards,Norm,Norm,1Fam,1.5Fin,6,4,1945,1950,Gable,CompShg,VinylSd,VinylSd,DNE,0.0,3,3,CBlock,TA,Fa,No,LwQ,94.0,Unf,641.0,735.0,GasA,3,Y,FuseA,798,689,0,1487,0.0,0.0,1,1,3,1,3,7,8,1,Gd,Detchd,1949.0,Unf,1.0,220.0,TA,TA,3,0,140,0,0,0,0,DNE,MnPrv,DNE,0,4,2010,WD ,113000
1216,20*,RL,72.0,10007,Pave,DNE,1,Lvl,4,Inside,0,NAmes,Norm,Norm,1Fam,1Story,5,7,1959,2006,Gable,CompShg,HdBoard,HdBoard,BrkFace,54.0,4,3,CBlock,TA,TA,No,ALQ,806.0,Unf,247.0,1053.0,GasA,5,Y,SBrkr,1053,0,0,1053,1.0,0.0,1,1,3,1,4,5,8,0,DNE,Attchd,1959.0,RFn,1.0,312.0,TA,TA,3,0,0,0,0,0,0,DNE,MnPrv,DNE,0,8,2008,WD ,145500
1256,50*,RL,45.0,7506,Pave,DNE,0,Lvl,4,Corner,0,OldTown,Norm,Norm,1Fam,1.5Fin,5,8,1925,1950,Gable,CompShg,VinylSd,VinylSd,DNE,0.0,3,4,PConc,TA,TA,No,Unf,0.0,Unf,747.0,747.0,GasA,3,Y,SBrkr,747,412,0,1159,0.0,0.0,1,0,3,1,3,5,8,0,DNE,Detchd,1932.0,Unf,1.0,288.0,Fa,TA,1,84,0,96,0,0,0,DNE,DNE,DNE,0,5,2008,WD ,114000
1160,120*,FV,59.0,4282,Pave,Pave,2,Lvl,4,Inside,0,Somerst,Norm,Norm,TwnhsE,1Story,7,5,2004,2004,Gable,CompShg,MetalSd,MetalSd,DNE,0.0,4,3,PConc,Gd,TA,Mn,GLQ,16.0,Unf,1375.0,1391.0,GasA,5,Y,SBrkr,1391,0,0,1391,0.0,0.0,2,0,2,1,4,5,8,0,DNE,Attchd,2004.0,RFn,2.0,530.0,TA,TA,3,156,158,0,0,0,0,DNE,DNE,DNE,0,7,2008,WD ,196000
2371,160*,RM,21.0,1680,Pave,DNE,0,Lvl,4,Inside,0,BrDale,Norm,Norm,Twnhs,2Story,6,5,1972,1972,Gable,CompShg,HdBoard,HdBoard,BrkFace,504.0,3,3,CBlock,TA,TA,No,ALQ,276.0,Unf,207.0,483.0,GasA,3,Y,SBrkr,483,465,0,948,0.0,0.0,1,1,2,1,3,5,8,0,DNE,Detchd,1972.0,Unf,1.0,264.0,TA,TA,3,0,0,0,0,0,0,DNE,DNE,DNE,0,7,2006,WD ,89000
1328,30*,RL,55.0,7111,Pave,DNE,1,Bnk,4,Inside,0,BrkSide,Norm,Norm,1Fam,1Story,5,7,1928,1983,Gable,CompShg,WdShing,Wd Shng,DNE,0.0,4,4,BrkTil,TA,TA,No,LwQ,406.0,BLQ,329.0,1008.0,GasA,3,Y,SBrkr,1143,0,0,1143,0.0,0.0,1,0,2,1,3,5,8,1,Po,Detchd,1992.0,Unf,1.0,288.0,TA,TA,3,265,0,0,0,0,0,DNE,GdPrv,DNE,0,7,2008,WD ,138000
2323,160*,RL,68.0,13108,Pave,DNE,1,Lvl,4,Inside,0,StoneBr,Norm,Norm,1Fam,2Story,8,5,1994,1994,Gable,CompShg,CemntBd,CmentBd,DNE,0.0,4,3,PConc,Gd,TA,No,Unf,0.0,Unf,2062.0,2062.0,GasA,5,Y,SBrkr,2079,608,0,2687,0.0,0.0,2,1,4,1,4,9,8,0,DNE,Attchd,1994.0,Fin,2.0,618.0,TA,TA,3,168,12,0,0,0,0,DNE,DNE,DNE,0,12,2006,WD ,270000
1889,20*,RL,76.0,8243,Pave,DNE,1,Lvl,4,CulDSac,0,NAmes,Norm,Norm,1Fam,1Story,5,7,1961,1961,Gable,CompShg,VinylSd,VinylSd,BrkFace,56.0,3,4,CBlock,TA,TA,No,ALQ,700.0,Unf,264.0,964.0,GasA,5,Y,SBrkr,964,0,0,964,0.0,0.0,1,0,3,1,3,5,8,1,Fa,Detchd,1985.0,Fin,2.0,784.0,TA,TA,3,170,0,0,0,0,0,DNE,GdPrv,DNE,0,2,2007,WD ,137500
2339,190*,RL,100.0,34650,Pave,DNE,0,Bnk,4,Inside,0,Gilbert,Norm,Norm,2fmCon,1Story,5,5,1955,1955,Hip,CompShg,Wd Sdng,Wd Sdng,DNE,0.0,3,3,CBlock,TA,TA,Mn,Rec,1056.0,Unf,0.0,1056.0,GasA,3,N,SBrkr,1056,0,0,1056,1.0,0.0,1,0,3,1,3,5,8,0,DNE,Attchd,1955.0,Fin,2.0,572.0,TA,TA,3,264,0,0,0,0,0,DNE,DNE,DNE,0,1,2006,WD ,145000
619,20*,RL,80.0,9600,Pave,DNE,0,Lvl,4,Inside,0,NAmes,Norm,Norm,1Fam,1Story,6,5,1953,1953,Hip,CompShg,HdBoard,HdBoard,Stone,238.0,3,3,CBlock,TA,TA,No,GLQ,1285.0,Unf,131.0,1416.0,GasA,3,Y,SBrkr,1644,0,0,1644,1.0,0.0,1,0,3,1,3,7,8,2,Gd,Attchd,1953.0,Fin,2.0,418.0,TA,TA,3,110,0,0,0,0,0,DNE,DNE,DNE,0,10,2009,WD ,167000
299,120*,RM,35.0,3907,Pave,DNE,1,HLS,4,Inside,1,Blueste,Norm,Norm,TwnhsE,1Story,8,6,1989,1989,Gable,CompShg,HdBoard,HdBoard,DNE,0.0,4,3,CBlock,Gd,TA,Gd,GLQ,747.0,Unf,235.0,982.0,GasA,4,Y,SBrkr,1034,0,0,1034,1.0,0.0,1,0,1,1,4,4,8,1,TA,Attchd,1989.0,Fin,2.0,598.0,TA,TA,3,141,36,0,0,0,0,DNE,DNE,DNE,0,4,2010,WD ,185000
1713,20*,RL,70.0,9926,Pave,DNE,1,Lvl,4,Inside,0,NridgHt,Norm,Norm,1Fam,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,210.0,4,3,PConc,Gd,TA,Mn,GLQ,1178.0,Unf,436.0,1614.0,GasA,5,Y,SBrkr,1614,0,0,1614,1.0,0.0,2,0,3,1,4,7,8,0,DNE,Attchd,2005.0,RFn,3.0,878.0,TA,TA,3,100,38,0,0,0,0,DNE,DNE,DNE,0,5,2007,WD ,245700
1815,120*,RL,50.0,8012,Pave,DNE,0,Lvl,4,Inside,0,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1992,1992,Gable,CompShg,Plywood,ImStucc,DNE,0.0,4,3,PConc,Gd,TA,No,GLQ,430.0,Unf,1145.0,1575.0,GasA,4,Y,SBrkr,1575,0,0,1575,1.0,0.0,2,0,2,1,4,5,8,0,DNE,Attchd,1992.0,RFn,2.0,529.0,TA,TA,3,0,0,52,0,0,0,DNE,DNE,DNE,0,7,2007,WD ,179200
853,20*,RL,60.0,8430,Pave,DNE,0,HLS,4,Inside,1,CollgCr,Norm,Norm,1Fam,1Story,5,5,1978,1978,Gable,CompShg,HdBoard,HdBoard,BrkFace,136.0,3,3,CBlock,Gd,TA,No,Rec,616.0,Unf,424.0,1040.0,GasA,3,Y,SBrkr,1040,0,0,1040,0.0,0.0,2,0,3,1,3,5,8,0,DNE,DNE,1978.644525168656,DNE,0.0,0.0,DNE,DNE,3,0,0,0,0,0,0,DNE,DNE,DNE,0,8,2009,WD ,124000
1366,50*,RM,0.0,7920,Pave,Grvl,1,Lvl,4,Inside,0,IDOTRR,Artery,Norm,1Fam,1.5Fin,6,7,1920,1950,Gable,CompShg,MetalSd,MetalSd,DNE,0.0,3,2,CBlock,TA,TA,No,Unf,0.0,Unf,319.0,319.0,GasA,3,Y,FuseA,1035,371,0,1406,0.0,0.0,1,0,3,1,2,6,8,0,DNE,DNE,1978.644525168656,DNE,0.0,0.0,DNE,DNE,1,0,144,0,0,0,0,DNE,MnPrv,DNE,0,3,2008,WD ,89500
1005,60*,RL,73.0,11184,Pave,DNE,1,Lvl,4,Corner,0,Gilbert,Norm,Norm,1Fam,2Story,6,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,DNE,0.0,3,3,PConc,Gd,TA,No,Unf,0.0,Unf,932.0,932.0,GasA,4,Y,SBrkr,932,701,0,1633,0.0,0.0,2,1,3,1,3,7,8,1,TA,Attchd,1998.0,Fin,2.0,460.0,TA,TA,3,0,39,0,0,0,0,DNE,DNE,DNE,0,4,2008,WD ,183000
1680,160*,RM,24.0,1920,Pave,DNE,0,Lvl,4,Inside,0,BrDale,Norm,Norm,TwnhsE,2Story,5,5,1971,1971,Gable,CompShg,HdBoard,HdBoard,BrkFace,376.0,3,3,CBlock,TA,TA,No,ALQ,471.0,Unf,294.0,765.0,GasA,5,Y,SBrkr,765,600,0,1365,1.0,0.0,1,1,2,1,3,6,7,0,DNE,Detchd,1971.0,Unf,2.0,440.0,TA,TA,3,240,36,0,0,0,0,DNE,DNE,DNE,0,8,2007,WD ,122500
2338,60*,RL,0.0,14762,Pave,DNE,2,Lvl,4,Corner,0,Gilbert,Feedr,Norm,1Fam,2Story,5,6,1948,1950,Gable,CompShg,Plywood,Plywood,DNE,0.0,3,3,Slab,DNE,DNE,DNE,DNE,0.0,DNE,0.0,0.0,GasA,4,Y,SBrkr,1547,720,53,2320,0.0,0.0,2,0,2,1,3,7,8,1,TA,Attchd,1979.0,Unf,2.0,672.0,TA,TA,2,120,144,0,0,0,0,DNE,DNE,DNE,0,5,2006,WD ,169000
1277,50*,RL,60.0,7200,Pave,DNE,0,Lvl,4,Inside,0,NAmes,Norm,Norm,1Fam,1.5Fin,6,5,1954,1954,Gable,CompShg,MetalSd,MetalSd,DNE,0.0,3,3,CBlock,TA,TA,No,Rec,673.0,Unf,181.0,854.0,GasA,2,Y,FuseA,854,424,0,1278,0.0,0.0,1,0,4,1,3,6,8,0,DNE,Attchd,1954.0,Unf,1.0,240.0,TA,TA,3,0,0,0,0,0,0,DNE,MnWw,DNE,0,4,2008,WD ,127500
2712,20*,RL,75.0,9000,Pave,DNE,0,Lvl,4,Corner,0,Sawyer,Norm,Norm,1Fam,1Story,5,6,1966,1966,Gable,CompShg,Plywood,Plywood,DNE,0.0,3,3,CBlock,TA,TA,No,ALQ,773.0,Unf,286.0,1059.0,GasA,4,Y,SBrkr,1059,0,0,1059,1.0,0.0,1,0,3,1,3,6,8,0,DNE,Attchd,1966.0,Fin,1.0,286.0,TA,TA,3,0,88,0,0,0,0,DNE,GdWo,DNE,0,6,2006,WD ,142500
2873,30*,RM,50.0,7288,Pave,DNE,0,Lvl,4,Inside,0,IDOTRR,Artery,Norm,1Fam,1Story,5,6,1942,1950,Gable,CompShg,MetalSd,MetalSd,DNE,0.0,3,3,CBlock,TA,TA,Mn,Rec,305.0,Unf,671.0,976.0,GasA,3,N,SBrkr,976,0,0,976,1.0,0.0,1,0,2,1,3,5,8,0,DNE,Detchd,1942.0,Unf,1.0,215.0,TA,TA,1,160,0,0,0,0,0,DNE,DNE,DNE,0,8,2006,WD ,102000
305,50*,C (all),60.0,7500,Pave,DNE,0,Lvl,4,Inside,0,IDOTRR,Norm,Norm,1Fam,1.5Fin,4,4,1920,1950,Gable,CompShg,MetalSd,MetalSd,DNE,0.0,3,4,CBlock,TA,TA,No,Unf,0.0,Unf,698.0,698.0,GasA,3,Y,FuseA,698,430,0,1128,0.0,0.0,1,0,2,1,3,6,8,0,DNE,Detchd,1980.0,RFn,2.0,528.0,TA,TA,3,30,0,164,0,0,0,DNE,DNE,DNE,0,4,2010,COD,68400
152,190*,RL,70.0,13587,Pave,DNE,0,Lvl,4,Inside,0,NAmes,Norm,Norm,2fmCon,1Story,5,5,1958,1958,Gable,CompShg,MetalSd,MetalSd,DNE,0.0,3,3,CBlock,TA,TA,Av,Rec,532.0,Unf,456.0,988.0,GasA,3,Y,SBrkr,988,0,0,988,1.0,0.0,1,0,2,1,3,5,8,0,DNE,Attchd,1958.0,Unf,1.0,264.0,TA,TA,3,0,0,0,0,0,0,DNE,DNE,DNE,0,4,2010,WD ,119000
1028,60*,RL,0.0,12511,Pave,DNE,1,Lvl,4,Corner,0,NWAmes,Norm,Norm,1Fam,2Story,7,7,1978,1978,Mansard,WdShake,Plywood,Plywood,BrkFace,168.0,4,3,PConc,Gd,TA,No,ALQ,988.0,Unf,432.0,1420.0,GasA,5,Y,SBrkr,1420,1420,0,2840,0.0,1.0,2,1,4,1,4,8,6,2,Gd,Attchd,1978.0,Fin,4.0,1314.0,TA,Gd,3,0,16,0,0,208,0,DNE,MnPrv,DNE,0,12,2008,WD ,292500
2061,20*,RL,66.0,7742,Pave,DNE,0,Lvl,4,Inside,0,Sawyer,Norm,Norm,1Fam,1Story,5,7,1966,1966,Gable,CompShg,HdBoard,HdBoard,DNE,0.0,3,3,CBlock,TA,TA,No,BLQ,763.0,Unf,192.0,955.0,GasA,5,Y,SBrkr,955,0,0,955,1.0,0.0,1,0,3,1,3,6,8,0,DNE,Attchd,1966.0,Unf,1.0,386.0,TA,TA,3,0,0,0,0,0,0,DNE,MnPrv,DNE,0,1,2007,WD ,127000
1778,20*,RL,84.0,11670,Pave,DNE,1,Lvl,4,Corner,0,Somerst,RRNn,Norm,1Fam,1Story,9,5,2006,2006,Hip,CompShg,VinylSd,ImStucc,Stone,302.0,5,3,PConc,Ex,Gd,No,Unf,0.0,Unf,1905.0,1905.0,GasA,5,Y,SBrkr,1905,0,0,1905,0.0,0.0,2,0,3,1,5,8,8,1,Gd,Attchd,2006.0,Fin,3.0,788.0,TA,TA,3,0,191,0,0,0,0,DNE,DNE,DNE,0,3,2007,WD ,320000
